,fpr,tpr
167,0.2897727272727273,0.9118511263467189
168,0.29261363636363635,0.9118511263467189
169,0.29261363636363635,0.9128305582761999
170,0.29829545454545453,0.9128305582761999
171,0.29829545454545453,0.9147894221351616
172,0.30113636363636365,0.9147894221351616
173,0.30113636363636365,0.9167482859941234
174,0.3039772727272727,0.9167482859941234
175,0.3039772727272727,0.9187071498530852
176,0.3068181818181818,0.9187071498530852
177,0.3068181818181818,0.9196865817825661
178,0.3125,0.9196865817825661
179,0.3125,0.9226248775710089
180,0.3153409090909091,0.9226248775710089
181,0.3153409090909091,0.9245837414299706
182,0.3181818181818182,0.9245837414299706
183,0.3181818181818182,0.9255631733594515
184,0.32386363636363635,0.9255631733594515
185,0.32386363636363635,0.9265426052889324
186,0.32954545454545453,0.9265426052889324
187,0.32954545454545453,0.9285014691478942
188,0.3352272727272727,0.9285014691478942
189,0.3352272727272727,0.931439764936337
190,0.34375,0.931439764936337
191,0.34375,0.9324191968658179
192,0.3465909090909091,0.9324191968658179
193,0.3465909090909091,0.9333986287952988
194,0.35795454545454547,0.9333986287952988
195,0.35795454545454547,0.9343780607247796
196,0.36363636363636365,0.9343780607247796
197,0.36363636363636365,0.9363369245837414
198,0.3664772727272727,0.9363369245837414
199,0.3664772727272727,0.9373163565132223
200,0.3693181818181818,0.9373163565132223
201,0.3693181818181818,0.9382957884427032
202,0.3778409090909091,0.9382957884427032
203,0.3778409090909091,0.940254652301665
204,0.38636363636363635,0.940254652301665
205,0.38636363636363635,0.941234084231146
206,0.3977272727272727,0.941234084231146
207,0.3977272727272727,0.9431929480901078
208,0.4034090909090909,0.9431929480901078
209,0.4034090909090909,0.9471106758080313
210,0.40625,0.9471106758080313
211,0.40625,0.9490695396669931
212,0.4119318181818182,0.9490695396669931
213,0.4119318181818182,0.9520078354554359
214,0.41761363636363635,0.9520078354554359
215,0.41761363636363635,0.9529872673849168
216,0.42329545454545453,0.9529872673849168
217,0.42329545454545453,0.9549461312438785
218,0.4318181818181818,0.9549461312438785
219,0.4318181818181818,0.9559255631733594
220,0.4431818181818182,0.9559255631733594
221,0.4431818181818182,0.9578844270323212
222,0.4460227272727273,0.9578844270323212
223,0.4460227272727273,0.9588638589618022
224,0.44886363636363635,0.9588638589618022
225,0.44886363636363635,0.9598432908912831
226,0.45454545454545453,0.9598432908912831
227,0.45454545454545453,0.9618021547502449
228,0.45738636363636365,0.9618021547502449
229,0.45738636363636365,0.9627815866797258
230,0.4630681818181818,0.9627815866797258
231,0.4630681818181818,0.9637610186092067
232,0.46875,0.9637610186092067
233,0.46875,0.9647404505386875
234,0.4744318181818182,0.9647404505386875
235,0.4744318181818182,0.9666993143976493
236,0.48579545454545453,0.9666993143976493
237,0.48579545454545453,0.9686581782566112
238,0.53125,0.9686581782566112
239,0.53125,0.970617042115573
240,0.5340909090909091,0.970617042115573
241,0.5340909090909091,0.9715964740450539
242,0.5426136363636364,0.9715964740450539
243,0.5426136363636364,0.9725759059745348
244,0.5454545454545454,0.9725759059745348
245,0.5454545454545454,0.9735553379040157
246,0.5767045454545454,0.9735553379040157
247,0.5767045454545454,0.9755142017629774
248,0.5823863636363636,0.9755142017629774
249,0.5823863636363636,0.9764936336924583
250,0.59375,0.9764936336924583
251,0.59375,0.9774730656219393
252,0.6022727272727273,0.9774730656219393
253,0.6022727272727273,0.9794319294809011
254,0.6051136363636364,0.9794319294809011
255,0.6051136363636364,0.9813907933398629
256,0.6136363636363636,0.9813907933398629
257,0.6136363636363636,0.9823702252693438
258,0.6221590909090909,0.9823702252693438
259,0.6221590909090909,0.9833496571988247
260,0.6590909090909091,0.9833496571988247
261,0.6590909090909091,0.9843290891283056
262,0.6732954545454546,0.9843290891283056
263,0.6732954545454546,0.9862879529872673
264,0.6903409090909091,0.9862879529872673
265,0.6903409090909091,0.9872673849167483
266,0.7073863636363636,0.9872673849167483
267,0.7073863636363636,0.9892262487757101
268,0.7215909090909091,0.9892262487757101
269,0.7215909090909091,0.990205680705191
270,0.7301136363636364,0.990205680705191
271,0.7301136363636364,0.9911851126346719
272,0.7386363636363636,0.9911851126346719
273,0.7386363636363636,0.9921645445641528
274,0.7670454545454546,0.9921645445641528
275,0.7670454545454546,0.9931439764936337
276,0.8238636363636364,0.9931439764936337
277,0.8238636363636364,0.9941234084231146
278,0.8267045454545454,0.9941234084231146
279,0.8267045454545454,0.9951028403525954
280,0.8409090909090909,0.9951028403525954
281,0.8409090909090909,0.9960822722820764
282,0.9232954545454546,0.9960822722820764
283,0.9232954545454546,0.9970617042115573
284,0.9488636363636364,0.9970617042115573
285,0.9488636363636364,0.9980411361410382
286,0.9772727272727273,0.9980411361410382
287,0.9772727272727273,0.9990205680705191
288,0.9829545454545454,0.9990205680705191
289,0.9829545454545454,1.0
290,1.0,1.0
